"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","8/82","108/11214",0.0740740740740741,10.130081300813,8.18255487345142,1.12546114908605e-06,0.000658394772215341,0.00060419493266725,"FOXO1/BCL2L1/MMP9/MMP1/POMC/SAA1/OSM/HGF",8
"R-HSA-380108","Chemokine receptors bind chemokines","6/82","59/11214",0.101694915254237,13.9073997519636,8.53122149513974,4.20123234797608e-06,0.00103876816986375,0.000953255540495753,"CXCL16/CCL3L1/CCL3L3/CXCL11/PF4/CCL17",6
"R-HSA-449147","Signaling by Interleukins","14/82","460/11214",0.0304347826086957,4.16214209968187,5.94369506736283,5.32701625571156e-06,0.00103876816986375,0.000953255540495753,"FOXO1/S100A12/PRTN3/PSMB4/BCL2L1/MMP9/MMP1/STAT5A/POMC/CCL3L1/CCL3L3/SAA1/OSM/HGF",14
"R-HSA-375276","Peptide ligand-binding receptors","9/82","201/11214",0.0447761194029851,6.12340735347652,6.2905024351091,1.51075530529415e-05,0.00220947963399269,0.00202759264657899,"CXCL16/C5/POMC/CCL3L1/CCL3L3/SAA1/CXCL11/PF4/CCL17",9
"R-HSA-9702518","STAT5 activation downstream of FLT3 ITD mutants","3/82","10/11214",0.3,41.0268292682927,10.8679060928855,4.35821952191279e-05,0.00509911684063796,0.00467935148668531,"FLT3/BCL2L1/STAT5A",3
"R-HSA-5683057","MAPK family signaling cascades","10/82","311/11214",0.0321543408360129,4.39730217237864,5.21461925247359,8.50044211621887e-05,0.00799445644606981,0.00733634329733801,"ACTN2/FOXO1/KITLG/FLT3/PSMB4/RET/BCL2L1/PDGFB/HGF/EGFR",10
"R-HSA-209952","Peptide hormone biosynthesis","3/82","14/11214",0.214285714285714,29.3048780487805,9.09489172235769,0.000129433378647834,0.00799445644606981,0.00733634329733801,"INHBC/CGA/POMC",3
"R-HSA-5673001","RAF/MAP kinase cascade","9/82","266/11214",0.0338345864661654,4.62708600770218,5.13821788336809,0.000134077408831185,0.00799445644606981,0.00733634329733801,"ACTN2/KITLG/FLT3/PSMB4/RET/BCL2L1/PDGFB/HGF/EGFR",9
"R-HSA-500792","GPCR ligand binding","12/82","468/11214",0.0256410256410256,3.50656660412758,4.75400896057042,0.000140587428315996,0.00799445644606981,0.00733634329733801,"CXCL16/C5/CGA/SHH/POMC/CCL3L1/CCL3L3/SAA1/CXCL11/PF4/ADM/CCL17",12
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","10/82","334/11214",0.029940119760479,4.09449393895137,4.92753435130729,0.00015302213148703,0.00799445644606981,0.00733634329733801,"CXCL16/C5/CGA/POMC/CCL3L1/CCL3L3/SAA1/CXCL11/PF4/CCL17",10
"R-HSA-5684996","MAPK1/MAPK3 signaling","9/82","272/11214",0.0330882352941176,4.52501793400287,5.05101509140818,0.00015866998586613,0.00799445644606981,0.00733634329733801,"ACTN2/KITLG/FLT3/PSMB4/RET/BCL2L1/PDGFB/HGF/EGFR",9
"R-HSA-2219528","PI3K/AKT Signaling in Cancer","6/82","112/11214",0.0535714285714286,7.32621951219512,5.77475941524842,0.000163988850175791,0.00799445644606981,0.00733634329733801,"FOXO1/KITLG/FLT3/PDGFB/HGF/EGFR",6
"R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","6/82","114/11214",0.0526315789473684,7.1976893453145,5.70823676600804,0.000180699005538094,0.00813145524921423,0.00746206419630995,"KITLG/FLT3/INS/PDGFB/HGF/EGFR",6
"R-HSA-9703648","Signaling by FLT3 ITD and TKD mutants","3/82","16/11214",0.1875,25.6417682926829,8.46531002221194,0.000197035936341299,0.0082332873399757,0.00755551334842574,"FLT3/BCL2L1/STAT5A",3
"R-HSA-199418","Negative regulation of the PI3K/AKT network","6/82","121/11214",0.0495867768595041,6.78129409393267,5.48749932161095,0.000250055668662195,0.00975217107782559,0.00894936077317328,"KITLG/FLT3/INS/PDGFB/HGF/EGFR",6
"R-HSA-9006925","Intracellular signaling by second messengers","9/82","305/11214",0.0295081967213115,4.03542582966813,4.61273295402807,0.000371432137902308,0.0135804875420531,0.0124625256796169,"FOXO1/KITLG/PRKCD/FLT3/PSMB4/INS/PDGFB/HGF/EGFR",9
"R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","5/82","86/11214",0.0581395348837209,7.95093590470788,5.55347970920392,0.000404960920402024,0.013935419907952,0.0127882395916429,"KITLG/FLT3/PDGFB/HGF/EGFR",5
"R-HSA-1257604","PIP3 activates AKT signaling","8/82","263/11214",0.0304182509505703,4.15988129463044,4.45044041922638,0.000654780073592518,0.0212803523917568,0.019528528510654,"FOXO1/KITLG/FLT3/PSMB4/INS/PDGFB/HGF/EGFR",8
"R-HSA-9682385","FLT3 signaling in disease","3/82","28/11214",0.107142857142857,14.6524390243902,6.20773389872885,0.00108201382224909,0.0333146361060904,0.0305721356978967,"FLT3/BCL2L1/STAT5A",3
"R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","3/82","29/11214",0.103448275862069,14.1471825063078,6.08408026531497,0.00120052946737001,0.0336847786656905,0.0309118076824151,"FOXO1/INS/POMC",3
"R-HSA-1442490","Collagen degradation","4/82","64/11214",0.0625,8.54725609756098,5.19664295324539,0.00120919718287094,0.0336847786656905,0.0309118076824151,"MMP12/COL10A1/MMP9/MMP1",4
"R-HSA-9614085","FOXO-mediated transcription","4/82","65/11214",0.0615384615384615,8.41575984990619,5.14606913329317,0.00128138953956768,0.0340733127566861,0.0312683571856229,"FOXO1/INS/POMC/SIRT1",4
"R-HSA-5663202","Diseases of signal transduction by growth factor receptors and second messengers","10/82","454/11214",0.0220264317180617,3.01224884495541,3.75651144179209,0.0016816457446442,0.0427722939398633,0.0392512279070271,"FOXO1/KITLG/FLT3/PSMB4/BCL2L1/STAT5A/SHH/PDGFB/HGF/EGFR",10
