"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050900","leukocyte migration","14/92","395/18805",0.0354430379746835,7.24463401210787,8.79480004283484,7.37267450622654e-09,6.07658399682673e-06,4.53447512784511e-06,"THBS4/S100A12/CCL22/SAA1/CXCL12/ELANE/HMOX1/IL6/MDK/S100A9/CCL19/AIMP1/PRTN3/ADGRE2",14
"GO:0006935","chemotaxis","15/92","466/18805",0.0321888412017167,6.57946911737264,8.55155980534443,7.44493441923508e-09,6.07658399682673e-06,4.53447512784511e-06,"THBS4/ANOS1/S100A12/CCL22/SAA1/CXCL12/ELANE/HGF/GPNMB/IL6/MDK/S100A9/SERPIND1/CCL19/ADGRE2",15
"GO:0042330","taxis","15/92","468/18805",0.032051282051282,6.55135172798216,8.52716869537778,7.88484082633226e-09,6.07658399682673e-06,4.53447512784511e-06,"THBS4/ANOS1/S100A12/CCL22/SAA1/CXCL12/ELANE/HGF/GPNMB/IL6/MDK/S100A9/SERPIND1/CCL19/ADGRE2",15
"GO:0097529","myeloid leukocyte migration","11/92","237/18805",0.0464135021097046,9.48702073014126,9.21922041686664,2.2139788354519e-08,1.10435181029473e-05,8.24090610577792e-06,"THBS4/S100A12/CCL22/SAA1/CXCL12/IL6/MDK/S100A9/CCL19/PRTN3/ADGRE2",11
"GO:0019730","antimicrobial humoral response","10/92","185/18805",0.0540540540540541,11.0487661574618,9.63066091260654,2.38830408800763e-08,1.10435181029473e-05,8.24090610577792e-06,"S100A12/CCL22/KNG1/TF/CXCL12/ELANE/S100A9/CCL19/MMP7/PRTN3",10
"GO:0048771","tissue remodeling","10/92","192/18805",0.0520833333333333,10.645946557971,9.41964646400127,3.39828663617438e-08,1.3094731171392e-05,9.77156455559617e-06,"THBS4/AGT/TF/GPNMB/IL12B/IL6/MDK/TFRC/TIMP1/GDF5",10
"GO:0097530","granulocyte migration","9/92","149/18805",0.0604026845637584,12.346440035016,9.74969020033799,4.7943373835274e-08,1.58350114724505e-05,1.18164195061675e-05,"THBS4/S100A12/CCL22/SAA1/MDK/S100A9/CCL19/PRTN3/ADGRE2",9
"GO:0006953","acute-phase response","6/92","48/18805",0.125,25.5502717391304,11.941051163869,1.20908693596711e-07,3.49426124494495e-05,2.60749143164486e-05,"SAA1/SERPINA3/EPO/IL6/TFRC/AHSG",6
"GO:0071621","granulocyte chemotaxis","8/92","122/18805",0.0655737704918033,13.4034212401996,9.63707919380596,1.47028069204266e-07,3.77698773333625e-05,2.81846789971686e-05,"THBS4/S100A12/CCL22/SAA1/MDK/S100A9/CCL19/ADGRE2",8
"GO:0030595","leukocyte chemotaxis","10/92","234/18805",0.0427350427350427,8.73513563730955,8.34844409723221,2.1705061122345e-07,4.71669972440896e-05,3.51970080509301e-05,"THBS4/S100A12/CCL22/SAA1/CXCL12/IL6/MDK/S100A9/CCL19/ADGRE2",10
"GO:0050727","regulation of inflammatory response","13/92","442/18805",0.0294117647058824,6.01182864450128,7.47623351237189,2.31803169646765e-07,4.71669972440896e-05,3.51970080509301e-05,"IL1RL1/S100A12/AGT/SAA1/ELANE/HGF/IL12B/IL6/MDK/S100A9/MMP8/IL22RA2/AHSG",13
"GO:0034103","regulation of tissue remodeling","7/92","88/18805",0.0795454545454545,16.2592638339921,10.0601423065604,2.44811404381088e-07,4.71669972440896e-05,3.51970080509301e-05,"THBS4/TF/GPNMB/IL12B/IL6/MDK/TFRC",7
"GO:0006959","humoral immune response","11/92","309/18805",0.0355987055016181,7.27645279302097,7.80013149659805,3.25241672439743e-07,5.61285079231574e-05,4.18842763094404e-05,"S100A12/CCL22/KNG1/TF/CXCL12/ELANE/IL6/S100A9/CCL19/MMP7/PRTN3",11
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","8/92","136/18805",0.0588235294117647,12.0236572890026,9.04652849742978,3.39878508185209e-07,5.61285079231574e-05,4.18842763094404e-05,"S100A12/CCL22/KNG1/CXCL12/ELANE/S100A9/CCL19/MMP7",8
"GO:0060326","cell chemotaxis","11/92","325/18805",0.0338461538461538,6.91822742474916,7.54622366636099,5.36548917261254e-07,8.27000731138679e-05,6.17125386239435e-05,"THBS4/S100A12/CCL22/SAA1/CXCL12/HGF/IL6/MDK/S100A9/CCL19/ADGRE2",11
"GO:0051346","negative regulation of hydrolase activity","7/92","100/18805",0.07,14.308152173913,9.35591415066431,5.88665865176666e-07,8.50622175180282e-05,6.34752205937207e-05,"PLA2R1/SERPIND1/TIMP1/GZMA/ANGPTL4/SERPINB8/SERPINB1",7
"GO:1990266","neutrophil migration","7/92","107/18805",0.0654205607476635,13.3721048354328,8.99881303244057,9.32725040252866e-07,0.00012685060547439,9.46585969643621e-05,"THBS4/S100A12/SAA1/MDK/S100A9/CCL19/PRTN3",7
"GO:0002526","acute inflammatory response","7/92","111/18805",0.0630630630630631,12.8902271837054,8.80943081167648,1.19578649256793e-06,0.000153592131712058,0.000114613687796423,"SAA1/SERPINA3/ELANE/EPO/IL6/TFRC/AHSG",7
"GO:0050729","positive regulation of inflammatory response","8/92","163/18805",0.049079754601227,10.0320085356095,8.12043353159024,1.34649413732369e-06,0.000163847076078546,0.00012226614354978,"IL1RL1/S100A12/AGT/IL12B/IL6/MDK/S100A9/MMP8",8
"GO:0031640","killing of cells of another organism","7/92","119/18805",0.0588235294117647,12.0236572890026,8.45840230805547,1.91080751691775e-06,0.000206555301858623,0.000154135922302988,"S100A12/CCL22/KNG1/CXCL12/ELANE/CCL19/GZMA",7
"GO:0141061","disruption of cell in another organism","7/92","119/18805",0.0588235294117647,12.0236572890026,8.45840230805547,1.91080751691775e-06,0.000206555301858623,0.000154135922302988,"S100A12/CCL22/KNG1/CXCL12/ELANE/CCL19/GZMA",7
"GO:1904037","positive regulation of epithelial cell apoptotic process","4/92","19/18805",0.210526315789474,43.0320366132723,12.8524937503424,1.9654916266824e-06,0.000206555301858623,0.000154135922302988,"SFRP4/HMOX1/IL6/PLA2R1",4
"GO:0141060","disruption of anatomical structure in another organism","7/92","123/18805",0.056910569105691,11.6326440438317,8.29524988020767,2.38471998530916e-06,0.000239716200262382,0.000178881284023877,"S100A12/CCL22/KNG1/CXCL12/ELANE/CCL19/GZMA",7
"GO:1904019","epithelial cell apoptotic process","6/92","80/18805",0.075,15.3301630434783,9.00601234876752,2.6116891300417e-06,0.00025159271952735,0.000187743793163962,"SFRP4/HMOX1/ANXA2/IL6/MDK/PLA2R1",6
"GO:0030593","neutrophil chemotaxis","6/92","84/18805",0.0714285714285714,14.6001552795031,8.75923775035388,3.47786073277367e-06,0.000321632560566909,0.000240008999621728,"THBS4/S100A12/SAA1/MDK/S100A9/CCL19",6
"GO:0050673","epithelial cell proliferation","12/92","488/18805",0.0245901639344262,5.02628296507484,6.31879634178893,4.50088104524995e-06,0.000400232191408381,0.000298661701747558,"THBS4/PGR/CXCL12/HGF/HMOX1/IL12B/IL6/MDK/MAP2K2/AIMP1/GDF5/SERPINB1",12
"GO:1904035","regulation of epithelial cell apoptotic process","5/92","53/18805",0.0943396226415094,19.2832239540607,9.34575179451198,5.98719434064623e-06,0.000501576447974154,0.00037428692325152,"SFRP4/HMOX1/IL6/MDK/PLA2R1",5
"GO:0030198","extracellular matrix organization","10/92","339/18805",0.0294985250737463,6.02956265230217,6.55225788399691,6.18079171330532e-06,0.000501576447974154,0.00037428692325152,"POSTN/AGT/COL1A1/COL10A1/ELANE/ANXA2/MIA/IL6/MMP8/MMP7",10
"GO:0043062","extracellular structure organization","10/92","340/18805",0.0294117647058824,6.01182864450128,6.53895490945826,6.34273601463243e-06,0.000501576447974154,0.00037428692325152,"POSTN/AGT/COL1A1/COL10A1/ELANE/ANXA2/MIA/IL6/MMP8/MMP7",10
"GO:0045229","external encapsulating structure organization","10/92","341/18805",0.0293255131964809,5.99419864847635,6.52570493142087,6.50834491315943e-06,0.000501576447974154,0.00037428692325152,"POSTN/AGT/COL1A1/COL10A1/ELANE/ANXA2/MIA/IL6/MMP8/MMP7",10
"GO:0070663","regulation of leukocyte proliferation","9/92","273/18805",0.032967032967033,6.73853320592451,6.69681656091495,7.62030893628049e-06,0.000568327556796145,0.000424098008372282,"EPO/GPNMB/IL12B/IL6/CSF2RB/EPHB2/TFRC/IL27/CCL19",9
"GO:0090594","inflammatory response to wounding","4/92","29/18805",0.137931034482759,28.1934032983508,10.2756274547888,1.16014683211587e-05,0.000838206086203716,0.000625487058499313,"HMOX1/IL6/MDK/TIMP1",4
"GO:0002825","regulation of T-helper 1 type immune response","4/92","31/18805",0.129032258064516,26.3744740532959,9.9139520831444,1.52549148304486e-05,0.00106876857842416,0.000797537652539242,"IL1RL1/IL12B/IL27/CCL19",4
"GO:0032760","positive regulation of tumor necrosis factor production","6/92","110/18805",0.0545454545454545,11.149209486166,7.48536790423922,1.65521341949745e-05,0.00112554512525826,0.000839905509150563,"C1QTNF4/IL12B/IL6/EPHB2/MMP8/CCL19",6
"GO:0070665","positive regulation of leukocyte proliferation","7/92","168/18805",0.0416666666666667,8.51675724637681,6.86190165319234,1.85562276958263e-05,0.00121579520589247,0.000907252022608705,"EPO/IL12B/IL6/CSF2RB/EPHB2/TFRC/CCL19",7
