"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006935","chemotaxis","15/92","466/18805",0.0321888412017167,6.57946911737264,8.55155980534443,7.44493441923508e-09,1.06011684910037e-05,7.63169593664475e-06,"TREM2/S100A12/CXCL16/ROBO3/PRKCD/C5/CCL3L1/CCL3L3/SAA1/SEMA4B/CXCL11/PDGFB/PF4/HGF/CCL17",15
"GO:0042330","taxis","15/92","468/18805",0.032051282051282,6.55135172798216,8.52716869537778,7.88484082633226e-09,1.06011684910037e-05,7.63169593664475e-06,"TREM2/S100A12/CXCL16/ROBO3/PRKCD/C5/CCL3L1/CCL3L3/SAA1/SEMA4B/CXCL11/PDGFB/PF4/HGF/CCL17",15
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","9/92","136/18805",0.0661764705882353,13.5266144501279,10.2799254030194,2.16747633275404e-08,1.60553742316313e-05,1.15581347838054e-05,"HAMP/S100A12/POMC/CCL3L1/CCL3L3/CXCL11/PF4/ADM/CCL17",9
"GO:0019730","antimicrobial humoral response","10/92","185/18805",0.0540540540540541,11.0487661574618,9.63066091260654,2.38830408800763e-08,1.60553742316313e-05,1.15581347838054e-05,"HAMP/S100A12/PRTN3/POMC/CCL3L1/CCL3L3/CXCL11/PF4/ADM/CCL17",10
"GO:0006959","humoral immune response","12/92","309/18805",0.0388349514563107,7.93794850147742,8.62221264347339,3.51417758214666e-08,1.88992470367847e-05,1.36054159443531e-05,"HAMP/TREM2/S100A12/PRTN3/C5/POMC/CCL3L1/CCL3L3/CXCL11/PF4/ADM/CCL17",12
"GO:0010562","positive regulation of phosphorus metabolic process","14/92","493/18805",0.0283975659229209,5.80452420848399,7.57972207940265,1.16960810040633e-07,4.49296597427517e-05,3.23445007014623e-05,"TFRC/TREM2/KITLG/S100A12/PRKCD/FLT3/CD244/MMP9/INS/NOS3/PDGFB/OSM/EGFR/SIRT1",14
"GO:0045937","positive regulation of phosphate metabolic process","14/92","493/18805",0.0283975659229209,5.80452420848399,7.57972207940265,1.16960810040633e-07,4.49296597427517e-05,3.23445007014623e-05,"TFRC/TREM2/KITLG/S100A12/PRKCD/FLT3/CD244/MMP9/INS/NOS3/PDGFB/OSM/EGFR/SIRT1",14
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","9/92","190/18805",0.0473684210526316,9.68220823798627,8.43379041411784,3.83095184627291e-07,0.000128767868932848,9.26989532275773e-05,"TREM2/FLT3/RET/INS/PDGFB/OSM/HGF/EGFR/SIRT1",9
"GO:0050900","leukocyte migration","12/92","395/18805",0.030379746835443,6.20968629609246,7.33720329665312,4.98790413398094e-07,0.000144278003851551,0.0001038645746151,"TREM2/KITLG/S100A12/PRTN3/CXCL16/C5/CD34/RET/SAA1/CXCL11/PDGFB/PF4",12
"GO:0060326","cell chemotaxis","11/92","325/18805",0.0338461538461538,6.91822742474916,7.54622366636099,5.36548917261254e-07,0.000144278003851551,0.0001038645746151,"S100A12/CXCL16/PRKCD/C5/CCL3L1/CCL3L3/SAA1/CXCL11/PDGFB/PF4/HGF",11
"GO:0001934","positive regulation of protein phosphorylation","12/92","414/18805",0.0289855072463768,5.9247006931317,7.10435517080117,8.19162853660327e-07,0.000200248083044784,0.000144156984486253,"TFRC/TREM2/KITLG/S100A12/PRKCD/FLT3/MMP9/INS/PDGFB/OSM/EGFR/SIRT1",12
"GO:0062013","positive regulation of small molecule metabolic process","8/92","156/18805",0.0512820512820513,10.4821627647715,8.33852541351887,9.66795422575993e-07,0.000216642740942237,0.00015595936685239,"TREM2/FOXO1/CD244/GPT/INS/NOS3/ADM/SIRT1",8
"GO:0042327","positive regulation of phosphorylation","12/92","437/18805",0.0274599542334096,5.61287434086161,6.84114402201617,1.44263114972469e-06,0.000298402704739207,0.000214817707234308,"TFRC/TREM2/KITLG/S100A12/PRKCD/FLT3/MMP9/INS/PDGFB/OSM/EGFR/SIRT1",12
"GO:0032102","negative regulation of response to external stimulus","12/92","448/18805",0.0267857142857143,5.47505822981366,6.72177807742435,1.86792973819919e-06,0.00030224478899952,0.000217583592793297,"HAMP/TREM2/MMP12/PRKCD/C5/PSMB4/INS/NOS3/SAA1/PDGFB/PF4/HGF",12
"GO:0071674","mononuclear cell migration","9/92","230/18805",0.0391304347826087,7.99834593572779,7.48759316620884,1.8860057691921e-06,0.00030224478899952,0.000217583592793297,"TREM2/S100A12/CXCL16/C5/RET/SAA1/CXCL11/PDGFB/PF4",9
"GO:0031640","killing of cells of another organism","7/92","119/18805",0.0588235294117647,12.0236572890026,8.45840230805547,1.91080751691775e-06,0.00030224478899952,0.000217583592793297,"HAMP/S100A12/C5/POMC/CXCL11/PF4/CCL17",7
"GO:0141061","disruption of cell in another organism","7/92","119/18805",0.0588235294117647,12.0236572890026,8.45840230805547,1.91080751691775e-06,0.00030224478899952,0.000217583592793297,"HAMP/S100A12/C5/POMC/CXCL11/PF4/CCL17",7
